Root_ID	Top_in_out_region	Verified_NT_type
720575941463765517	AL	acetylcholine
720575941463851789	LAL.SPS	serotonin
720575941463860237	ME	acetylcholine
720575941463885325	FB	gaba
720575941463893005	AL	acetylcholine
720575941463893078	NTCT	gaba
720575941463906317	AL	acetylcholine
720575941463929357	AL	acetylcholine
720575941463956493	ME	glutamate
720575941463969805	AMMC.PVLP	acetylcholine
720575941463979533	HTCT.NO_CONS	glutamate
720575941464048726	T3_METANM	acetylcholine
720575941464058893	ME	gaba_nitric_oxide
720575941464073558	INTTCT	gaba
720575941464075862	T2_MESONM	gaba
720575941464107350	T2_MESONM	acetylcholine
720575941464112470	T1_PRONM	glutamate
720575941464125197	AL	acetylcholine
720575941464136973	SPS.ME	octopamine
720575941464139094	T2_MESONM	acetylcholine
720575941464142422	T1_PRONM	gaba
720575941464150870	T1_PRONM	gaba
720575941464162902	T2_MESONM	gaba
720575941464163670	T1_MVAC	acetylcholine
720575941464163926	T1_MVAC	gaba
720575941464164950	T3_METANM	gaba
720575941464168534	AMNP.WTCT	acetylcholine
720575941464187734	T1_PRONM	gaba
720575941464252246	T1_PRONM	gaba
720575941464268118	T1_PRONM	acetylcholine
720575941464272982	T1_PRONM	acetylcholine
720575941464283222	T3_METANM	glutamate
720575941464284502	T3_METANM	acetylcholine
720575941464459094	EB	acetylcholine
720575941464698646	T1_PRONM	gaba
720575941464747798	T3_METANM	acetylcholine
720575941464769046	T1_PRONM	gaba
720575941464777814	WTCT	glutamate
720575941464790294	HTCT	gaba
720575941464795414	ME	acetylcholine
720575941464839446	WTCT	glutamate
720575941464870742	FB	acetylcholine
720575941464897302	INTTCT.T1_PRONM	acetylcholine
720575941464898326	HTCT	acetylcholine
720575941464901398	HTCT	gaba
720575941464904982	T2_MESONM	acetylcholine
720575941464907542	T2_MESONM	glutamate
720575941464912214	ME.LOP	acetylcholine
720575941464916054	ME	glutamate
720575941464921110	T1_PRONM	glutamate
720575941464922966	ME	acetylcholine
720575941464924694	HTCT	gaba
720575941464929046	T3_METANM	acetylcholine
720575941464934230	ME.LO	acetylcholine
720575941464944918	HTCT	glutamate
720575941464961558	T3_METANM	acetylcholine
720575941464964694	ME.LOP	acetylcholine
720575941464965462	ME.LO	acetylcholine
720575941464971094	ME.LO	acetylcholine
720575941464971350	LO.LOP	acetylcholine
720575941464973142	ME.LOP	acetylcholine
720575941464975190	LOP.PVLP	acetylcholine
720575941464986198	ME.LO	acetylcholine
720575941464987734	ME	acetylcholine
720575941464998230	ME	glutamate
720575941465001046	ME	gaba_nitric_oxide
720575941465015894	LOP.PLP	acetylcholine
720575941465019990	ME	gaba
720575941465029462	ME.LOP	acetylcholine
720575941465080342	T1_PRONM	gaba
720575941465093718	ME.LOP	acetylcholine
720575941465179478	LO.LOP	acetylcholine
720575941465179734	ME	acetylcholine
720575941465187670	LO.LOP	acetylcholine
720575941465198166	ME.LOP	acetylcholine
720575941465206102	ME.LO	acetylcholine
720575941465206806	MB_CA.MB_ML	acetylcholine
720575941465215574	ME.LOP	acetylcholine
720575941465217622	ME	gaba
720575941465236566	LO.LOP	acetylcholine
720575941465239382	LO.LOP	acetylcholine
720575941465248086	ME.LOP	acetylcholine
720575941465262166	ME	glutamate
720575941465414230	LOP	glutamate
720575941465433174	ME	gaba_nitric_oxide
720575941465434710	ME	glutamate
720575941465446486	ME	glutamate
720575941465453142	ME.LO	acetylcholine
720575941465465430	ME.LOP	acetylcholine
720575941465467478	T2_MESONM	acetylcholine
720575941465471318	LOP	acetylcholine
720575941465476886	T1_PRONM	acetylcholine
720575941465477910	INTTCT	gaba
720575941465483350	ME	glutamate
720575941465488406	ME	acetylcholine
720575941465492310	ME	glutamate
720575941465512534	ME.LOP	acetylcholine
720575941465555798	ME.LOP	acetylcholine
720575941465594646	ME.LOP	acetylcholine
720575941465596438	ME.LOP	acetylcholine
720575941465608726	ME.LOP	acetylcholine
720575941465609046	MB_CA.NO_CONS	acetylcholine
720575941465628694	ME.LOP	acetylcholine
720575941465656854	ME.LO	acetylcholine
720575941465657366	LO.LOP	acetylcholine
720575941465660502	ME.LO	acetylcholine
720575941465661206	ME	acetylcholine
720575941465665558	LOP	glutamate
720575941465668630	ME.LOP	acetylcholine
720575941465670230	MB_CA.MB_PED	acetylcholine
720575941465673302	ME	glutamate
720575941465675542	ME.LOP	acetylcholine
720575941465682518	T3_METANM	acetylcholine
720575941465686038	LO.LOP	acetylcholine
720575941465695830	MB_CA.MB_VL	acetylcholine
720575941465703958	ME	acetylcholine
720575941465715798	MB_CA	acetylcholine
720575941465729878	INTTCT	gaba
720575941465763414	T1_PRONM	gaba
720575941465765206	T3_METANM	gaba
720575941465767958	ME.LO	glutamate
720575941465774870	ME	acetylcholine
720575941465788246	ANM	gaba
720575941465788502	T3_METANM	acetylcholine
720575941465792534	ME.LOP	acetylcholine
720575941465792790	LOP	acetylcholine
720575941465795094	LO	glutamate
720575941465799958	ME.LO	acetylcholine
720575941465801046	MB_CA.MB_PED	acetylcholine
720575941465804886	MB_CA	acetylcholine
720575941465815382	AL	acetylcholine
720575941465818198	HTCT	gaba
720575941465841174	ME.LOP	acetylcholine
720575941465842006	AL	acetylcholine
720575941465842966	ME.LO	acetylcholine
720575941465845782	ME.LOP	acetylcholine
720575941465850646	LO.LOP	acetylcholine
720575941465869078	ME	glutamate
720575941465879894	T3_METANM	acetylcholine
720575941465890646	AL	acetylcholine
720575941465967894	T3_MVAC	acetylcholine
720575941466014806	AL.LH	gaba
720575941466022422	T3_METANM.GNG	acetylcholine
720575941466045782	MB_CA.MB_VL	acetylcholine
720575941466048854	WED	acetylcholine
720575941466059798	LOP.PVLP	acetylcholine
720575941466080022	ME	acetylcholine
720575941466080534	ME	acetylcholine
720575941466090262	ME	glutamate
720575941466091286	ME.LOP	acetylcholine
720575941466096662	ME.LOP	acetylcholine
720575941466104086	ME.LOP	acetylcholine
720575941466115606	ME	glutamate
720575941466118166	ME.LO	acetylcholine
720575941466120470	ME.LO	glutamate
720575941466131734	ME	acetylcholine
720575941466161686	ME	glutamate
720575941466164502	ME.LO	acetylcholine
720575941466166038	ME	acetylcholine
720575941466183446	LO.LOP	acetylcholine
720575941466187542	LO.LOP	acetylcholine
720575941466191126	ME.NO_CONS	glutamate
720575941466194454	PVLP.LTCT	acetylcholine
720575941466197078	GNG.SPS	gaba
720575941466209814	ME.LOP	acetylcholine
720575941466219862	ME	glutamate
720575941466224406	AL	acetylcholine
720575941466234198	ME	gaba_nitric_oxide
720575941466250582	LO	acetylcholine
720575941466264342	ME	glutamate
720575941466282774	ME.LO	acetylcholine
720575941466289174	ME.LO	acetylcholine
720575941466289686	LO.LOP	acetylcholine
720575941466292054	ME.LO	glutamate
720575941466304790	NO_CONS.ME	gaba_nitric_oxide
720575941466305110	AVLP	gaba
720575941466305878	ME.LO	acetylcholine
720575941466348630	ME	glutamate
720575941466386966	ME.LO	acetylcholine
720575941466394198	ME	glutamate
720575941466397270	AL	acetylcholine
720575941466401622	HTCT	acetylcholine
720575941466408982	T1_PRONM	acetylcholine
720575941466413590	T3_METANM	gaba
720575941466417686	NO_CONS.WTCT	acetylcholine
720575941466419030	ME	acetylcholine
720575941466421846	ME	glutamate
720575941466429526	ME	acetylcholine
720575941466431830	ME	acetylcholine
720575941466433814	NTCT.HTCT	acetylcholine
720575941466434070	ME.LO	acetylcholine
720575941466435670	ME.NO_CONS	acetylcholine_nitric_oxide
720575941466439958	T3_METANM	gaba
720575941466440278	ME.LO	acetylcholine
720575941466443862	ME	acetylcholine
720575941466447126	T1_PRONM	acetylcholine
720575941466447894	T1_PRONM	acetylcholine
720575941466454870	ME	gaba_nitric_oxide
720575941466463318	ME	gaba_nitric_oxide
720575941466464854	NO_CONS.ME	gaba_nitric_oxide
720575941466498838	T1_PRONM	gaba
720575941466509590	INTTCT.LTCT	acetylcholine
720575941466536214	T3_METANM	glutamate
720575941466537238	NO_CONS.T1_PRONM	acetylcholine
720575941466541654	LO.LOP	acetylcholine
720575941466542934	ME	acetylcholine
720575941466543894	T1_PRONM	acetylcholine
720575941466545174	T1_PRONM	acetylcholine
720575941466547542	ME	acetylcholine
720575941466558742	T3_METANM	gaba
720575941466574102	MB_CA.MB_VL	acetylcholine
720575941466577942	MB_CA.MB_PED	acetylcholine
720575941466584150	ME	glutamate
720575941466594902	ME	glutamate
720575941466595414	ME	acetylcholine
720575941466601046	ME	acetylcholine
720575941466605142	MB_CA.MB_ML	acetylcholine
720575941466623830	ME.NO_CONS	glutamate
720575941466667286	AL	acetylcholine
720575941466670102	AL	acetylcholine
720575941466683414	AL	acetylcholine
720575941466707222	T3_METANM	acetylcholine
720575941466712662	T3_METANM.AMNP	gaba
720575941466720342	ME	glutamate
720575941466723350	MB_CA.NO_CONS	acetylcholine
720575941466724118	HTCT.INTTCT	acetylcholine
720575941466726230	T2_MESONM.LTCT	glutamate
720575941466727702	WED	gaba
720575941466730774	MB_CA.MB_PED	acetylcholine
720575941466731542	HTCT	gaba
720575941466736214	T1_PRONM	gaba
720575941466784598	AL	acetylcholine
720575941466792470	MB_CA.MB_VL	acetylcholine
720575941466800406	SCL.MB_PED	acetylcholine
720575941466815254	MB_CA.NO_CONS	acetylcholine
720575941466838806	MB_CA.MB_ML	acetylcholine
720575941466841878	PLP.NO_CONS	acetylcholine
720575941466844694	MB_CA.MB_VL	acetylcholine
720575941466875990	LH.SIP	acetylcholine
720575941466891862	LOP.PLP	acetylcholine
720575941466895894	MB_CA.MB_VL	acetylcholine
720575941466904342	AL	acetylcholine
720575941466920022	ME	acetylcholine_dopamine_nitric_oxide
720575941466929238	ME	gaba_nitric_oxide
720575941466956630	MB_CA.MB_VL	acetylcholine
720575941466961942	LO.LOP	acetylcholine
720575941466962710	SMP	dopamine
720575941466974294	AL	acetylcholine
720575941466975254	ME	acetylcholine
720575941466978134	IPS	gaba
720575941466982742	AL	acetylcholine
720575941466984022	LH	acetylcholine
720575941466989910	ME	glutamate
720575941467001366	ME	gaba
720575941467002902	ME	glutamate
720575941467056093	T3_METANM.ANM	glutamate
720575941467064285	LO.LOP	acetylcholine
720575941467066902	WED	gaba
720575941467101782	IPS.ME	tyramine
720575941467122966	ME.LO	acetylcholine
720575941467193878	AL	acetylcholine
720575941467215069	WTCT.HTCT	acetylcholine
720575941467216093	HTCT	glutamate
720575941467217942	ME	acetylcholine
720575941467236317	T3_METANM.T2_MESONM	gaba
720575941467243286	ME	acetylcholine
720575941467244566	ME.NO_CONS	acetylcholine_nitric_oxide
720575941467249174	ME	acetylcholine
720575941467252189	AMNP.INTTCT	acetylcholine
720575941467254237	NTCT.HTCT	gaba
720575941467254358	LO.PVLP	acetylcholine
720575941467265814	ME.LO	acetylcholine
720575941467268118	ME.LO	acetylcholine
720575941467269398	NO_CONS.ME	gaba_nitric_oxide
720575941467287773	T3_METANM	gaba
720575941467289309	T3_METANM	glutamate
720575941467300630	ME	acetylcholine
720575941467362326	T2_MESONM	gaba
720575941467363862	ME.LO	acetylcholine
720575941467363926	ME	gaba_nitric_oxide
720575941467371030	ME	acetylcholine
720575941467382550	ME	acetylcholine
720575941467384598	ME	acetylcholine
720575941467386710	T3_METANM	acetylcholine
720575941467391453	T2_MVAC	acetylcholine
720575941467410966	ME	gaba_nitric_oxide
720575941467421718	UNASSIGNED.ME	acetylcholine
720575941467427606	LOP	glutamate
720575941467429206	ME	gaba
720575941467506966	MB_CA.MB_VL	acetylcholine
720575941467519510	MB_CA	acetylcholine
720575941467529750	AVLP	gaba
720575941467530774	AL	acetylcholine
720575941467560982	T1_PRONM	acetylcholine
720575941467562518	T1_PRONM	acetylcholine
720575941467575318	HTCT	acetylcholine
720575941467578134	HTCT	gaba
720575941467587862	T3_METANM	acetylcholine
720575941467590166	T3_METANM	acetylcholine
720575941467600150	T3_METANM	gaba
720575941467607574	T2_MESONM	glutamate
720575941467622166	AL	acetylcholine
720575941467628054	ME	acetylcholine_dopamine_nitric_oxide
720575941467636246	UNASSIGNED.T1_PRONM	acetylcholine
720575941467687133	LO	glutamate
720575941467703062	SMP.CRE	dopamine
720575941467706902	LOP.PLP	acetylcholine
720575941467728406	AL	acetylcholine
720575941467736854	AL	acetylcholine
720575941467778326	PLP	gaba
720575941467786518	MB_ML.CRE	gaba
720575941467788566	LH.SLP	glutamate
720575941467799062	SMP.SLP	acetylcholine
720575941467811293	ME	acetylcholine
720575941467819229	ME	glutamate
720575941467830493	ME	acetylcholine
720575941467831517	LO.LOP	acetylcholine
720575941467832541	ME	acetylcholine
720575941467833309	LO.LOP	acetylcholine
720575941467834589	ME	acetylcholine
720575941467837917	LO.LOP	acetylcholine
720575941467840278	AL	acetylcholine
720575941467842013	ME.LO	acetylcholine
720575941467859478	ME	acetylcholine
720575941467866077	LO.LOP	acetylcholine
720575941467866646	LH.SLP	acetylcholine
720575941467870941	ME.LOP	acetylcholine
720575941467871766	AL	acetylcholine
720575941467873245	ME.LOP	acetylcholine
720575941467876061	ME.LOP	acetylcholine
720575941467880413	ME	gaba_nitric_oxide
720575941467886813	LO.LOP	acetylcholine
720575941467888662	NO_CONS.AL	acetylcholine
720575941467890653	LO.LOP	acetylcholine
720575941467892957	ME.LO	acetylcholine
720575941467903453	ME	acetylcholine
720575941467916310	LOP.PVLP	acetylcholine
720575941467920861	ME.LO	acetylcholine
720575941467922198	SMP	dopamine
720575941467929565	ME.LO	glutamate
720575941467935965	LO.LOP	acetylcholine
720575941467959005	ME	glutamate
720575941467979741	ME.LO	acetylcholine
720575941467981789	ME	gaba_nitric_oxide
720575941467991830	LOP.PLP	acetylcholine
720575941468003549	ME	gaba_nitric_oxide
720575941468048349	LO.LOP	acetylcholine
720575941468071133	LO.LOP	acetylcholine
720575941468072413	LO.LOP	acetylcholine
720575941468086493	ME	glutamate
720575941468087517	ME.LO	acetylcholine
720575941468093405	ME.NO_CONS	glutamate
720575941468109789	LO.LOP	acetylcholine
720575941468212343	NTCT	glutamate
720575941468215517	T1_PRONM	acetylcholine
720575941468218589	T2_MVAC.AVLP	acetylcholine
720575941468221149	INTTCT.HTCT	gaba
720575941468235741	T3_METANM	gaba
720575941468238045	ME	acetylcholine
720575941468242198	ME	gaba
720575941468245879	WTCT	acetylcholine
720575941468251767	T3_METANM	acetylcholine
720575941468268151	INTTCT.HTCT	gaba
720575941468277879	T1_PRONM	acetylcholine
720575941468292471	T2_MESONM	gaba
720575941468297079	NTCT.INTTCT	gaba
720575941468310237	NO_CONS	acetylcholine
720575941468312695	HTCT.INTTCT	gaba
720575941468320631	T1_PRONM	acetylcholine
720575941468325239	T1_PRONM	glutamate
720575941468329847	HTCT	glutamate
720575941468338551	T2_MESONM	gaba
720575941468340957	ME	glutamate
720575941468341367	T2_MESONM	acetylcholine
720575941468355447	T1_PRONM	glutamate
720575941468382429	ME.LOP	acetylcholine
720575941468389853	ME.LO	acetylcholine
720575941468396509	LO.LOP	acetylcholine
720575941468398301	ME	glutamate
720575941468400861	LO.LOP	acetylcholine
720575941468402653	LO.LOP	acetylcholine
720575941468414685	LOP	acetylcholine
720575941468415709	ME	glutamate
720575941468433117	ME	gaba_nitric_oxide
720575941468435677	ME	gaba_nitric_oxide
720575941468496093	NTCT	gaba
720575941468522251	T2_MVAC	gaba
720575941468551901	LO.PVLP	acetylcholine
720575941468551947	T3_MVAC	acetylcholine
720575941468555639	T1_PRONM	acetylcholine
720575941468556253	ME.LO	acetylcholine
720575941468567005	LO	acetylcholine
720575941468567517	ME.LOP	acetylcholine
720575941468568029	ME.LO	acetylcholine
720575941468568843	ME.LO	acetylcholine
720575941468570379	T3_METANM	acetylcholine
720575941468577245	ME.LO	acetylcholine
720575941468586973	ME	acetylcholine
720575941468592395	T1_PRONM	gaba
720575941468610059	T1_PRONM	glutamate
720575941468614877	MB_CA	acetylcholine
720575941468620253	ME.LO	acetylcholine
720575941468621835	LO.LOP	acetylcholine
720575941468657117	MB_CA.MB_VL	acetylcholine
720575941468662493	ME	glutamate
720575941468679947	WTCT.HTCT	acetylcholine
720575941468683229	T2_MESONM	gaba
720575941468683997	WTCT	gaba
720575941468693515	T3_METANM	acetylcholine
720575941468697355	T1_PRONM	glutamate
720575941468699403	T2_MESONM	acetylcholine
720575941468700381	T2_MESONM	gaba
720575941468700637	T2_MESONM	acetylcholine
720575941468702731	T2_MESONM	acetylcholine
720575941468707805	T3_METANM	acetylcholine
720575941468711389	T1_PRONM	acetylcholine
720575941468717323	AMNP.T1_PRONM	gaba
720575941468717835	T2_MESONM	acetylcholine
720575941468720139	LTCT	acetylcholine
720575941468724235	T2_MESONM	gaba
720575941468756445	T3_METANM	gaba
720575941468766429	LTCT	gaba
720575941468769803	T1_PRONM	gaba
720575941468771549	EB	gaba
720575941468775691	HTCT	acetylcholine
720575941468786699	T3_METANM	acetylcholine
720575941468792951	EB	gaba
720575941468803037	T2_MESONM.T3_METANM	acetylcholine
720575941468814045	MB_CA	acetylcholine
720575941468826176	HTCT	gaba
720575941468828637	MB_CA.MB_PED	acetylcholine
720575941468841024	LO.LOP	acetylcholine
720575941468845632	T2_MESONM.LTCT	acetylcholine
720575941468857309	AL	acetylcholine
720575941468869853	AL	acetylcholine
720575941468877789	MB_CA.NO_CONS	acetylcholine
720575941468885111	EB	gaba
720575941468896832	T2_MESONM	gaba
720575941468897856	INTTCT.UNASSIGNED	glutamate
720575941468899904	WTCT	gaba
720575941468905995	T1_PRONM	gaba
720575941468909789	FB	acetylcholine
720575941468914496	T1_PRONM	acetylcholine
720575941468917824	WTCT	acetylcholine
720575941468925760	T2_MESONM	acetylcholine
720575941468928221	MB_CA	acetylcholine
720575941468932061	MB_CA.MB_ML	acetylcholine
720575941468950592	T2_MESONM	acetylcholine
720575941468955200	T2_MESONM	acetylcholine
720575941468958016	AMNP	acetylcholine
720575941468960576	INTTCT	glutamate
720575941468966208	HTCT	acetylcholine
720575941468968157	NO_CONS	dopamine
720575941468970304	T3_METANM	gaba
720575941468973789	ME	acetylcholine
720575941468974813	MB_ML	acetylcholine
720575941468977984	T2_MESONM	acetylcholine
720575941468980445	SMP	dopamine
720575941468981981	MB_CA.MB_ML	acetylcholine
720575941468989760	T3_METANM	glutamate
720575941468992989	MB_CA.MB_ML	acetylcholine
720575941468996317	MB_CA.NO_CONS	acetylcholine
720575941468996928	T3_METANM	gaba
720575941468998720	T3_METANM	gaba
720575941468999389	MB_CA.NO_CONS	acetylcholine
720575941469006557	AL.LH	gaba
720575941469018176	T3_METANM	acetylcholine
720575941469018743	INTTCT	acetylcholine
720575941469020893	NO_CONS.ME	gaba_nitric_oxide
720575941469029184	T2_MESONM	acetylcholine
720575941469033536	INTTCT.LTCT	gaba
720575941469040503	ANM	gaba
720575941469041629	AL	acetylcholine
720575941469043831	T1_PRONM	gaba
720575941469045111	T1_PRONM.NO_CONS	glutamate
720575941469048695	T2_MVAC	acetylcholine
720575941469052535	T1_PRONM	glutamate
720575941469055095	ME	acetylcholine
