root_id	group	nt_type
720575940604762028	LH.SLP	ACH
720575940604763326	AVLP.SCL	ACH
720575940604763360	ME	GLUT
720575940604764862	SMP	ACH
720575940604766153	MB_CA.MB_VL	ACH
720575940604766688	ME.LOP	ACH
720575940604767618	ME	ACH
720575940604770249	MB_CA.MB_VL	ACH
720575940604771174	SMP	ACH
720575940604772576	GNG	GLUT
720575940604774572	LO.LOP	ACH
720575940604778156	LO.LOP	ACH
720575940604778673	ME	GABA
720575940604781158	GNG	SER
720575940604781490	LO.LOP	ACH
720575940604782764	LO.LOP	ACH
720575940604783136	GNG	GABA
720575940604786720	LAL	GLUT
720575940604786860	ME	ACH
720575940604786912	ME.LO	ACH
720575940604790444	ICL	ACH
720575940604791217	PRW	GABA
720575940604797100	ME.LO	ACH
720575940604798910	FB	GLUT
720575940604799409	LO	ACH
720575940604801993	EB	ACH
720575940604804030	AVLP.ICL	ACH
720575940604804798	ME.LOP	ACH
720575940604805297	ME	GLUT
720575940604805566	ME.LOP	ACH
720575940604806345	MB_CA.MB_VL	ACH
720575940604807392	ME.LOP	ACH
720575940604808736	WED.AMMC	GABA
720575940604809184	LO.LOP	ACH
720575940604809905	SLP	ACH
720575940604809918	PLP	ACH
720575940604810016	LH.SLP	ACH
720575940604810208	ME.LO	ACH
720575940604810464	ME.LO	ACH
720575940604810976	ME	ACH
720575940604811692	LO.LOP	ACH
720575940604812204	ME.LOP	ACH
720575940604812465	ME.LOP	ACH
720575940604812768	LOP	GLUT
720575940604813233	LOP	GLUT
720575940604813280	ME	ACH
720575940604814252	ME	GABA
720575940604814816	LOP	GLUT
720575940604815462	LOP.PLP	ACH
720575940604818092	ME.LOP	ACH
720575940604818144	ME	ACH
720575940604820140	ME.LO	ACH
720575940604820354	GNG	GLUT
720575940604821937	ME	GABA
720575940604821950	SLP.SMP	ACH
720575940604824236	MB_CA.MB_ML	ACH
720575940604825824	ME.LO	ACH
720575940604826592	ME	GABA
720575940604826802	AVLP.SLP	ACH
720575940604827825	ME.LO	ACH
720575940604828076	AVLP.ICL	ACH
720575940604828128	ME.LOP	ACH
720575940604828849	ME.LOP	ACH
720575940604829152	ME	ACH
720575940604830129	LO.LOP	ACH
720575940604830432	ME.LO	GLUT
720575940604831264	LAL	GLUT
720575940604831456	ME.LOP	ACH
720575940604833196	MB_CA	ACH
720575940604833982	FB	ACH
720575940604834494	LO.PVLP	ACH
720575940604835756	ME.LOP	ACH
720575940604836012	ME.LOP	ACH
720575940604836128	SPS.IB	ACH
720575940604837041	AVLP	GABA
720575940604837344	ME	ACH
720575940604838368	SMP	GLUT
720575940604838432	AVLP	GLUT
720575940604839084	ME	ACH
720575940604839200	AMMC	ACH
720575940604842924	EB	GABA
720575940604843436	SPS	GABA
720575940604843697	ME	GLUT
720575940604843710	AVLP	GABA
720575940604847392	FB.SMP	ACH
720575940604847584	ME	ACH
720575940604851936	ME	GABA
720575940604852146	GNG	ACH
720575940604852326	AVLP	ACH
720575940604853538	ME.LO	ACH
720575940604860332	MB_CA.MB_ML	ACH
720575940604860873	SMP	ACH
720575940604861356	CRE.MB_ML	DA
720575940604863916	PLP.SCL	ACH
720575940604865312	GNG.AVLP	ACH
720575940604866476	ICL.SPS	GLUT
720575940604866750	PLP	ACH
720575940604867500	ME.LO	ACH
720575940604868286	FB	ACH
720575940604870316	ME	GLUT
720575940604870577	LAL	ACH
720575940604872224	ME	GLUT
720575940604872416	ME.LO	ACH
720575940604873662	SLP.SMP	GLUT
720575940604874208	LH.PLP	ACH
720575940604875744	LO.LOP	ACH
720575940604876977	AL	SER
720575940604877024	ME	ACH
720575940604877484	PLP.ICL	GABA
720575940604879025	SAD.AMMC	ACH
720575940604880608	ME	GABA
720575940604880841	SMP	ACH
720575940604884396	MB_CA.MB_ML	ACH
720575940604885350	ME	ACH
720575940604885728	ME.LO	ACH
720575940604885792	ME	ACH
720575940604887986	ME	GLUT
720575940604888497	SLP	GLUT
720575940604889056	ME.LOP	ACH
720575940604889278	PLP.SLP	ACH
720575940604889376	LOP.PLP	ACH
720575940604889568	LA.ME	ACH
720575940604891680	ME	GLUT
720575940604892640	ME.LO	ACH
720575940604893361	SMP	ACH
720575940604893868	LOP.PLP	ACH
720575940604894432	ME	GABA
720575940604894688	LO.LOP	ACH
720575940604895148	ME	ACH
720575940604896684	LO	ACH
720575940604897248	ME	ACH
720575940604898662	ME.LOP	ACH
720575940604898988	ICL	GLUT
720575940604899040	ME.LO	ACH
720575940604900832	LO.LOP	ACH
720575940604901310	GNG.SAD	ACH
720575940604902921	ME.LOP	ACH
720575940604903298	LO.PVLP	ACH
720575940604903968	SCL.ICL	GLUT
720575940604904160	ME.LO	ACH
720575940604906016	PLP	ACH
720575940604907710	LO.PVLP	ACH
720575940604908716	ME.LO	ACH
720575940604908972	MB_CA.MB_ML	ACH
720575940604909246	ME	ACH
720575940604910270	SMP.CRE	ACH
720575940604910508	ME	ACH
720575940604911793	PLP	ACH
720575940604912608	LO.LOP	ACH
720575940604912770	GNG	ACH
720575940604914353	AVLP	ACH
720575940604914534	ME	GLUT
720575940604916704	ME.LO	ACH
720575940604919473	AL.LH	ACH
720575940604921446	LH.SLP	ACH
720575940604922982	PVLP.LO	ACH
720575940604923616	ME.LO	ACH
720575940604924606	MB_CA.MB_PED	ACH
720575940604924896	ME.LO	ACH
720575940604927456	LO	ACH
720575940604927968	ME	ACH
720575940604929894	LOP.PLP	ACH
720575940604930481	GNG	ACH
720575940604930918	AVLP	GABA
720575940604931249	AL	ACH
720575940604931686	ME.LO	ACH
720575940604931908	LA	ACH
720575940604932017	LO	ACH
720575940604933344	LO	GLUT
720575940604934572	MB_CA.MB_VL	ACH
720575940604934980	LA	ACH
720575940604935089	AOTU	ACH
720575940604935340	MB_CA.MB_ML	ACH
720575940604936364	ME	GABA
720575940604938156	AVLP	ACH
720575940604938342	AVLP	ACH
720575940604940716	ME	ACH
720575940604940768	ME	ACH
720575940604941024	ME	GABA
720575940604941234	LH.SCL	GABA
720575940604942048	ME.LO	ACH
720575940604942816	ME	GLUT
720575940604943394	ME.LOP	ACH
720575940604943906	ME	ACH
720575940604946865	PLP.SPS	ACH
720575940604947657	ME	ACH
720575940604947680	ME	ACH
720575940604949472	ME	ACH
720575940604949705	ME	ACH
720575940604951840	ME.LOP	ACH
720575940604952544	ME.LO	ACH
720575940604954289	PVLP	ACH
720575940604955057	ICL	GLUT
720575940604957216	ME	GLUT
720575940604957984	ME	GABA
720575940604958688	ME	ACH
720575940604959712	ME.LOP	ACH
720575940604960992	ME	ACH
720575940604961126	MB_CA.MB_ML	ACH
720575940604961894	MB_CA.MB_ML	ACH
720575940604962220	LO	ACH
720575940604962528	ME	ACH
720575940604962918	MB_CA.MB_PED	ACH
720575940604963552	ME	ACH
720575940604963686	MB_CA.MB_ML	ACH
720575940604963942	MB_CA.MB_ML	ACH
720575940604964576	ME	ACH
720575940604965548	LO.LOP	ACH
720575940604965600	LOP	GLUT
720575940604967270	EB	GABA
720575940604968108	ME.LO	ACH
720575940604968876	ME	GLUT
720575940604969161	AOTU.FB	ACH
720575940604970430	AVLP	ACH
720575940604970976	ME	GLUT
720575940604971394	SMP	GABA
720575940604971488	ME.LO	ACH
720575940604972209	GNG	ACH
720575940604973536	ME.LO	ACH
720575940604973792	ME.LO	ACH
720575940604973856	ME.LO	ACH
720575940604974304	ME.LO	ACH
720575940604974978	AL	ACH
720575940604978534	MB_CA.MB_ML	ACH
720575940604979116	LO.LOP	ACH
720575940604979680	LO.ME	GLUT
720575940604982450	AVLP	ACH
720575940604983398	ME.LOP	ACH
720575940604984678	SAD	GLUT
720575940604985265	LH	GABA
720575940604985888	MB_CA.CRE	ACH
720575940604986592	ME	ACH
720575940604988518	LH.SLP	ACH
720575940604990124	ME.LO	ACH
720575940604991264	MB_CA.MB_ML	ACH
720575940604991409	GNG	ACH
720575940604991660	ME.LO	ACH
720575940604992457	ME	ACH
720575940604992480	ME	ACH
720575940604993708	ME.LO	GLUT
720575940604993760	ME.LO	GLUT
720575940604994272	ME	ACH
720575940604994336	PLP.AVLP	ACH
720575940604994476	ME.LO	ACH
720575940604996524	ME	ACH
720575940604997152	MB_CA.CRE	ACH
720575940604999526	MB_CA.MB_ML	ACH
720575940604999614	AVLP	ACH
720575940605000550	MB_CA.MB_ML	ACH
720575940605000928	LOP	ACH
720575940605001184	LOP.PLP	ACH
720575940605001696	ME.LO	ACH
720575940605002720	ME	ACH
720575940605003622	SMP	ACH
720575940605005280	ME	GABA
720575940605007136	AVLP	ACH
720575940605007206	CRE	GLUT
720575940605007276	LH	ACH
720575940605007550	LO.PVLP	ACH
720575940605009097	SPS.GNG	ACH
720575940605010464	SLP	ACH
720575940605010633	LO	GABA
720575940605012140	LO.LOP	ACH
720575940605013420	LH.SLP	ACH
720575940605015776	ME	ACH
720575940605016288	ME	GLUT
720575940605016777	LO.PVLP	ACH
720575940605017260	ME.LO	ACH
720575940605018540	ME.LOP	ACH
720575940605019057	PVLP.AVLP	ACH
720575940605020337	PVLP.LO	ACH
720575940605020448	SMP	ACH
720575940605022176	ME	GABA
720575940605023008	PLP	GABA
720575940605024386	LO.AVLP	ACH
720575940605024684	SLP	GLUT
720575940605026784	ME.LO	ACH
720575940605027529	SLP	ACH
720575940605028017	VES.SCL	GABA
720575940605028198	LO	GABA
720575940605028320	ME.LO	ACH
720575940605028809	ME	GLUT
720575940605029036	LH.PLP	ACH
720575940605029088	ME	ACH
720575940605029250	MB_CA.MB_ML	ACH
720575940605029856	ME	ACH
720575940605030316	SLP	DA
720575940605031084	LH	GLUT
720575940605032108	ME	GABA
720575940605032364	ME	GABA
720575940605032550	SMP.ATL	GLUT
720575940605033504	PLP.SLP	GLUT
720575940605033644	ME.LOP	ACH
720575940605034161	ME.LO	ACH
720575940605036418	MB_CA.MB_VL	ACH
720575940605037996	SLP	GLUT
720575940605038182	ME	ACH
720575940605039648	ME.LO	ACH
720575940605039788	LH.SLP	ACH
720575940605040300	SLP	GLUT
720575940605041324	SLP	ACH
720575940605041330	SPS.GNG	ACH
720575940605041888	ME	GABA
720575940605041952	ME	GLUT
720575940605042609	LOP.PLP	ACH
720575940605042656	ME	ACH
720575940605043121	SMP	ACH
720575940605046188	ME	ACH
720575940605047742	LOP.PLP	ACH
720575940605047753	ME	ACH
720575940605051052	LO.LOP	ACH
720575940605055660	ME.LOP	ACH
720575940605055916	ME.LO	ACH
720575940605056684	ME.LO	GLUT
720575940605060798	MB_CA.MB_PED	ACH
720575940605061036	ME.LO	ACH
720575940605062334	ME	GLUT
720575940605062601	ME.LO	ACH
720575940605064126	ICL	GLUT
720575940605064364	LA.ME	ACH
720575940605067744	OCG	SER
720575940605068390	FLA	GLUT
720575940605068576	SMP	ACH
720575940605072300	ME.LO	ACH
720575940605072742	LO.AOTU	ACH
720575940605073324	ME.LO	ACH
720575940605073342	SMP	ACH
720575940605073376	LO.LOP	ACH
720575940605073632	ME.LO	ACH
720575940605074144	ME	GABA
720575940605074278	AVLP	GABA
720575940605074353	SLP.SIP	GLUT
720575940605075116	GNG	GLUT
720575940605076401	LAL	ACH
720575940605077193	ME.LO	ACH
720575940605078560	AL	GLUT
720575940605079724	ME.LO	ACH
720575940605080422	AVLP.ICL	ACH
720575940605080608	SLP	GLUT
720575940605083838	MB_CA.MB_ML	ACH
720575940605084774	LO.LOP	ACH
720575940605087404	ME.LOP	ACH
720575940605087520	ME	ACH
720575940605089964	LO.LOP	ACH
720575940605091104	ME	ACH
720575940605092700	ME	ACH
720575940605093310	PLP	ACH
720575940605095346	AVLP.SAD	GABA
720575940605096550	LO.LOP	ACH
720575940605097132	ME	ACH
720575940605097929	ME	ACH
720575940605098626	SMP	GLUT
720575940605098976	ME	ACH
720575940605100320	AVLP	GLUT
720575940605101758	AL	GLUT
720575940605102526	AVLP	ACH
720575940605102694	AL.MB_CA	ACH
720575940605103806	ME	ACH
720575940605104049	FB	GLUT
720575940605105580	LOP	ACH
720575940605105696	SLP.SMP	ACH
720575940605106110	ME	GABA
720575940605106976	SLP.SMP	ACH
720575940605107121	IPS	ACH
720575940605109984	ME	ACH
720575940605111230	ME.LO	ACH
720575940605111980	ME	ACH
720575940605112288	ME.LA	GABA
720575940605113056	LO.LOP	ACH
720575940605113376	CRE	DA
720575940605113772	ME.LO	ACH
720575940605114046	AOTU	ACH
720575940605114754	AVLP	ACH
720575940605114848	ME	ACH
720575940605115337	SCL.SLP	ACH
720575940605115360	ME	ACH
720575940605115936	LOP	GLUT
720575940605116640	ME	ACH
720575940605118054	GNG.IPS	GLUT
720575940605118142	AVLP	ACH
720575940605118892	ME.LO	ACH
720575940605119776	GNG	ACH
720575940605121452	LO.LOP	ACH
720575940605122016	ME	GABA
720575940605123701	ME	GLUT
720575940605124482	FB	GLUT
720575940605125152	PVLP.AVLP	GLUT
720575940605128550	LO	ACH
720575940605128876	ME.LO	ACH
720575940605132972	ME	GABA
720575940605135038	PB.GA	ACH
720575940605135532	ME.LOP	ACH
720575940605137538	AVLP	ACH
720575940605138092	ME.LO	ACH
720575940605138860	ME	GLUT
720575940605139116	ME.LOP	ACH
720575940605140070	ME.LO	ACH
720575940605140396	LO.LOP	ACH
720575940605142118	ME	ACH
720575940605143724	LO.LOP	ACH
720575940605145004	ME	ACH
720575940605145516	ME.LO	ACH
720575940605147057	ME	ACH
720575940605149118	LO	ACH
720575940605151456	ME	ACH
720575940605151916	ME	ACH
720575940605152177	ME	ACH
720575940605153196	ME	GABA
720575940605153708	LA.ME	GLUT
720575940605154080	CRE.SMP	GLUT
720575940605154336	AVLP	ACH
720575940605154988	GNG	ACH
720575940605156064	ME	GLUT
720575940605156384	FLA.SMP	ACH
720575940605157856	ME	ACH
720575940605157990	ME	ACH
720575940605158065	SMP	ACH
720575940605158572	GNG	GABA
720575940605160550	LA	ACH
720575940605161388	GNG	GLUT
720575940605162668	LA.ME	ACH
720575940605162924	GNG	ACH
720575940605163198	ME	GABA
720575940605164460	ME.LOP	ACH
720575940605165024	ME.LO	ACH
720575940605165228	ME	GABA
720575940605167025	MB_CA.MB_ML	ACH
720575940605167276	ME.LO	ACH
720575940605169580	LA.ME	ACH
720575940605169836	ME.LO	ACH
720575940605171121	MB_CA.MB_PED	ACH
720575940605173792	FLA.GNG	SER
720575940605174304	ME	GABA
720575940605174700	LO.LOP	ACH
720575940605177033	ME.AOTU	ACH
720575940605177534	GNG.SPS	ACH
720575940605178558	ME	ACH
720575940605179360	ME	GABA
720575940605179849	ME	ACH
720575940605180337	MB_CA.MB_VL	ACH
720575940605180844	ME.LOP	ACH
720575940605180849	MB_CA.MB_PED	ACH
720575940605182432	ME.LO	ACH
720575940605183404	ME.LO	ACH
720575940605183660	ME	ACH
720575940605184102	MB_CA.MB_ML	ACH
720575940605184958	ME.PLP	ACH
720575940605185964	ME.LO	ACH
720575940605186225	ME	GLUT
720575940605187970	IPS	GABA
720575940605188226	IB.VES	GLUT
720575940605188268	ME	GLUT
720575940605188542	GNG	GABA
720575940605188576	ME.LO	GLUT
720575940605190078	AVLP	ACH
720575940605190624	ME	GABA
720575940605191340	ME.LO	ACH
720575940605191526	LOP	GLUT
720575940605192284	ME	ACH
720575940605193696	ME	GABA
720575940605194016	ME.LO	GLUT
720575940605196465	MB_CA.CRE	ACH
720575940605197158	SPS.IB	GLUT
720575940605197740	ME	ACH
720575940605197745	MB_CA.MB_ML	ACH
720575940605199038	LO	ACH
720575940605199305	SCL.MB_ML	ACH
720575940605199584	ME	GLUT
720575940605200486	ME	GLUT
720575940605204140	ME.LO	ACH
720575940605206752	ME.LOP	ACH
720575940605209056	LOP.ME	GLUT
720575940605209521	AMMC	ACH
720575940605211872	ME	ACH
720575940605212640	ME.LO	ACH
720575940605214636	SAD	GABA
720575940605215665	ME	ACH
720575940605218220	GNG	GLUT
720575940605219552	ME.LO	ACH
720575940605220542	LO	ACH
720575940605221065	SMP.MB_ML	DA
720575940605223340	ME.LO	ACH
720575940605223601	GNG	ACH
720575940605224416	ME	ACH
720575940605224672	ME.LOP	ACH
720575940605225900	ME.LO	ACH
720575940605226673	SLP.SMP	ACH
720575940605227232	ME	GABA
720575940605236866	MB_CA.MB_ML	ACH
720575940605237932	ME	GABA
720575940605238048	LOP	GLUT
720575940605238206	SPS.ME	ACH
720575940605238705	LO.LOP	ACH
720575940605238914	SPS	ACH
720575940605242242	LO.PVLP	ACH
720575940605243424	ME	ACH
720575940605244960	ME.LO	ACH
720575940605245984	LO	ACH
720575940605246850	MB_CA.MB_ML	ACH
720575940605248130	PVLP.AVLP	GABA
720575940605248898	PVLP.AVLP	GABA
720575940605249154	PVLP.AVLP	GABA
720575940605250238	AL	ACH
720575940605251756	ME	GABA
720575940605252041	MB_CA.MB_ML	ACH
720575940605252064	ME	ACH
720575940605252798	SMP	ACH
720575940605254880	ME	ACH
720575940605255042	ICL	ACH
720575940605255270	ME	ACH
720575940605256649	PVLP.SPS	ACH
720575940605256894	AVLP	ACH
720575940605258668	ME	ACH
720575940605262722	IPS.SPS	GLUT
720575940605262880	ME	ACH
720575940605264305	AL	ACH
720575940605265120	LA	ACH
720575940605266818	LO	GABA
720575940605266865	AL	SER
720575940605267372	ME	GLUT
720575940605268140	ME	ACH
720575940605269094	ME	ACH
720575940605269378	AVLP	GLUT
720575940605270816	ME.LO	ACH
720575940605271468	ME	ACH
720575940605273772	ME	ACH
720575940605274470	LO	GABA
720575940605274825	IPS.SPS	ACH
720575940605276518	ME	GLUT
720575940605277641	GNG	ACH
720575940605277798	GNG	GABA
720575940605278380	ME	GABA
720575940605278386	ME.AOTU	ACH
720575940605278636	ME.LO	ACH
720575940605279008	LO	ACH
720575940605279660	ME	ACH
720575940605280201	CRE.MB_ML	DA
720575940605280614	ME.LO	ACH
720575940605280870	ME	ACH
720575940605282220	ME.LO	ACH
720575940605282406	GNG	ACH
720575940605282848	LA.ME	GLUT
720575940605285292	ME.LO	ACH
720575940605285297	AOTU	ACH
720575940605285856	ME.LOP	ACH
720575940605286060	ME	ACH
720575940605286316	ME	ACH
720575940605287881	PLP	ACH
720575940605288480	ME	ACH
720575940605289900	ME	GABA
720575940605290353	ME.LO	ACH
720575940605290441	MB_CA.MB_PED	ACH
720575940605291138	LO.PLP	ACH
720575940605291185	ME	ACH
720575940605291436	LO	ACH
720575940605292460	ME	ACH
720575940605292734	ME	GABA
720575940605293484	ME	GABA
720575940605293698	ME.LO	ACH
720575940605295281	SIP.SLP	ACH
720575940605298121	SAD	GABA
720575940605298353	AVLP	ACH
720575940605299889	AVLP	GLUT
720575940605300145	LO.AOTU	GLUT
720575940605300256	ME	ACH
720575940605302188	ME.LO	GLUT
720575940605302974	SIP.ICL	GLUT
720575940605304166	LO.LOP	ACH
720575940605305777	AL	GABA
720575940605306726	LO.LOP	ACH
720575940605307582	ME	GLUT
720575940605307936	SMP	ACH
720575940605308082	AVLP	GABA
720575940605309361	AL.MB_CA	ACH
720575940605309542	AL	ACH
720575940605309984	ME.LO	ACH
720575940605310398	ME	ACH
720575940605312945	MB_CA.MB_ML	ACH
720575940605313638	ME	ACH
720575940605315262	ME	ACH
720575940605315762	LO.LOP	ACH
720575940605318316	LO	GABA
720575940605318880	PVLP	ACH
720575940605319340	ME.LO	ACH
720575940605321132	ME	ACH
720575940605321760	LOP	GLUT
720575940605322370	SLP.SMP	ACH
720575940605322674	LAL	ACH
720575940605324204	ME	ACH
720575940605328318	LOP.LO	ACH
720575940605328928	ME	GABA
720575940605330022	LA.ME	GLUT
720575940605330912	LO	ACH
720575940605332070	ME	ACH
720575940605332652	ME.LO	ACH
720575940605334886	LO.LOP	ACH
720575940605335910	LO.LOP	ACH
720575940605338290	MB_CA.MB_ML	ACH
720575940605338336	ME.LOP	ACH
720575940605338558	LO	GABA
720575940605339052	LO	GLUT
720575940605341216	SLP.SCL	GLUT
720575940605343921	AL	SER
720575940605344434	IPS	GABA
720575940605344945	SPS.IPS	ACH
720575940605345410	ME	ACH
720575940605345568	PVLP.AVLP	ACH
720575940605349804	ME	GABA
720575940605350066	MB_CA.MB_ML	ACH
720575940605353062	ME.LO	ACH
720575940605353649	IPS	ACH
720575940605353760	LA.ME	ACH
720575940605353905	LO.LOP	ACH
720575940605354668	ME	ACH
720575940605354924	ME	ACH
720575940605355721	IPS	GLUT
720575940605355966	SMP	GLUT
720575940605358513	ME.LO	ACH
720575940605358769	LO	ACH
720575940605360817	ICL.IB	ACH
720575940605361841	FB	ACH
720575940605362092	ME.LO	ACH
720575940605362610	MB_CA.MB_VL	ACH
720575940605362633	ME.LO	GABA
720575940605362912	ME	GABA
720575940605363628	ME.LO	ACH
720575940605364396	ME	ACH
720575940605364681	SLP	GLUT
720575940605367473	AVLP	ACH
720575940605367486	ME	ACH
720575940605368497	AVLP.SLP	GABA
720575940605370033	SMP	ACH
720575940605370802	SLP.SIP	GLUT
720575940605371494	LO.LOP	ACH
720575940605372606	LOP	GLUT
720575940605373868	ME.LOP	ACH
720575940605374910	LO.LOP	ACH
720575940605376224	ME	GLUT
720575940605376800	LH.SLP	GABA
720575940605378476	ME	GABA
720575940605379104	ME.LOP	ACH
720575940605379506	FB	ACH
720575940605380128	ME.LO	ACH
720575940605380268	ME	ACH
720575940605380274	FB	ACH
720575940605381065	SLP	ACH
720575940605381478	ME.LO	ACH
720575940605382176	ME	ACH
720575940605383526	LH.SIP	ACH
720575940605384736	LO.LOP	ACH
720575940605384882	FB	ACH
720575940605384992	ME.LO	ACH
720575940605385696	ME	ACH
720575940605386930	LO.PVLP	ACH
720575940605387232	ME	GLUT
720575940605387808	LO	ACH
720575940605389484	ME	ACH
720575940605390764	ME.LOP	ACH
720575940605391136	LH	ACH
720575940605391328	LA	ACH
720575940605391794	LH	GABA
720575940605392160	LO.LOP	ACH
720575940605393888	LO	ACH
720575940605394022	LO.LOP	ACH
720575940605394354	ME.LO	GLUT
720575940605394976	ME	ACH
720575940605395232	ME.LO	ACH
720575940605395558	SMP	GLUT
720575940605396926	LH.SLP	ACH
720575940605397164	ME	GLUT
720575940605397182	ME.LO	ACH
720575940605397536	LO.LOP	ACH
720575940605398048	ME.LOP	ACH
720575940605398206	GNG	DA
720575940605398304	LO.LOP	ACH
720575940605400096	AL.PLP	ACH
720575940605400352	ME	ACH
720575940605401702	ME.LO	ACH
720575940605402284	LA.ME	ACH
720575940605403360	ME	ACH
720575940605404076	ME	GLUT
720575940605404546	AVLP	ACH
720575940605405408	ME	GABA
720575940605407846	MB_CA.MB_PED	ACH
720575940605408870	LO.LOP	ACH
720575940605410220	ME	GLUT
720575940605410592	LH.SLP	ACH
720575940605410732	ME	GABA
720575940605411040	ME	ACH
720575940605411104	PLP	GABA
720575940605411244	ME	ACH
720575940605411262	AOTU	ACH
720575940605411296	ME.LO	ACH
720575940605411808	ICL.IPS	ACH
720575940605412738	MB_CA.MB_PED	ACH
720575940605413129	LO.LOP	ACH
720575940605413385	LO.LOP	ACH
720575940605413577	SLP.SMP	GLUT
720575940605415596	ME	GABA
720575940605417696	LA	ACH
720575940605417952	ME.LO	ACH
720575940605418668	ME	ACH
720575940605418942	LOP	ACH
720575940605419966	LO.AVLP	ACH
720575940605420674	LH	GABA
720575940605420902	LAL.SMP	GABA
720575940605421442	AL.LH	ACH
720575940605421670	MB_CA.MB_ML	ACH
720575940605421745	AVLP.SMP	ACH
720575940605422560	ME.LO	ACH
720575940605423072	ME	GLUT
720575940605423282	ME.LO	ACH
720575940605423806	LH.AVLP	GABA
720575940605424416	PLP.MB_PED	ACH
720575940605424574	GNG	DA
720575940605426562	ME.LOP	ACH
720575940605426609	AOTU	ACH
720575940605427134	LH	GLUT
720575940605429950	ME.LO	ACH
720575940605431840	MB_CA.MB_ML	ACH
720575940605432422	ME.LOP	ACH
720575940605432492	LA.ME	ACH
720575940605435010	PLP.LAL	ACH
720575940605435052	ME	GLUT
720575940605435308	ME	GLUT
720575940605436262	MB_CA.MB_ML	ACH
720575940605438398	ME	ACH
720575940605440736	ME.LO	ACH
720575940605441312	MB_CA.MB_ML	ACH
720575940605441638	ME	ACH
