neuron1	neuron2	score
720575941668103089	720575940625490788	0.728086
720575941429974881	720575940629261159	0.729325
720575941564299527	720575940644677411	0.747203
720575941591445355	720575940631305164	0.748489
720575941573678601	720575940648139129	0.747913
720575941440097231	720575940649008761	0.733851
720575941527674552	720575940637509173	0.765165
720575941640028703	720575940624224526	0.766508
720575941491422670	720575940616426869	0.727773
720575941521652983	720575940634429039	0.741197
720575941617213909	720575940612436264	0.733578
720575941578992629	720575940629261159	0.785173
720575941472849467	720575940637509173	0.76328
720575941568903412	720575940617540838	0.758205
720575941575841896	720575940618830459	0.740593
720575941477737066	720575940631763257	0.744498
720575941493980542	720575940621862405	0.711744
720575941510248402	720575940629803264	0.733779
720575941503459890	720575940634429039	0.732648
720575941564508007	720575940625910354	0.747833
720575941407483439	720575940628363642	0.745903
720575941543702277	720575940617366969	0.738239
720575941466815254	720575940627941242	0.745465
720575941564098194	720575940611728563	0.749877
720575941404459632	720575940603984486	0.7289
720575941408963243	720575940605431840	0.75369
720575941526358018	720575940626689176	0.718251
720575941671111335	720575940612436264	0.740219
720575941574707343	720575940629059943	0.750624
720575941572358728	720575940644677411	0.757957
720575941450269006	720575940617485083	0.765555
720575941551911998	720575940626081636	0.734631
720575941592491560	720575940627372284	0.72595
720575941552833563	720575940640451280	0.747376
720575941662746748	720575940625455134	0.723417
720575941514016977	720575940614180714	0.781309
720575941662458492	720575940612067034	0.760038
720575941505974949	720575940614484626	0.738228
720575941534323378	720575940611454833	0.763208
720575941593821803	720575940615895858	0.718082
720575941526337561	720575940629261159	0.74656
720575941533036978	720575940620307806	0.766135
720575941476304945	720575940630288440	0.754332
720575941485488962	720575940607685571	0.769778
720575941654292692	720575940623095276	0.773229
720575941611552173	720575940631687844	0.781636
720575941584865414	720575940625572240	0.739754
720575941440297919	720575940624894308	0.756969
720575941501932939	720575940616426869	0.748106
720575941513091395	720575940612429994	0.776979
720575941578998353	720575940627941242	0.760654
720575941522511863	720575940651629046	0.746594
720575941437552351	720575940609347448	0.763611
720575941529807288	720575940619684299	0.805429
720575941451020922	720575940614484626	0.721704
720575941496326784	720575940658321793	0.741146
720575941625557147	720575940619793012	0.760231
720575941509528336	720575940631763257	0.76645
720575941681471165	720575940608413193	0.756671
720575941624166282	720575940630848740	0.750363
720575941490894311	720575940623171268	0.72705
720575941650717717	720575940637143262	0.75088
720575941485496386	720575940618659998	0.76685
720575941631086572	720575940634032376	0.78316
720575941610674153	720575940643623328	0.721345
720575941503019863	720575940615713292	0.725869
720575941631500731	720575940620029575	0.775862
720575941431189463	720575940611370610	0.770403
720575941514848858	720575940615528251	0.717443
720575941407480623	720575940623174953	0.763812
720575941702084314	720575940651629046	0.706644
720575941574535016	720575940627572742	0.744048
720575941559793390	720575940613897890	0.763493
720575941475425076	720575940629529088	0.75109
720575941429009656	720575940608633045	0.782495
720575941466895894	720575940608633045	0.767438
720575941688305270	720575940611286990	0.763654
720575941513785337	720575940636851824	0.742977
720575941537759720	720575940620454849	0.749895
720575941731659819	720575940612991730	0.751645
720575941489384396	720575940621280545	0.742708
720575941448992437	720575940621853353	0.722585
720575941579446773	720575940622771338	0.747419
720575941536983523	720575940611702165	0.757203
720575941598929856	720575940626999114	0.746921
720575941440931023	720575940624934800	0.746268
720575941689700059	720575940605705650	0.721132
720575941490585548	720575940633386603	0.749715
720575941461647248	720575940629803264	0.778918
720575941400741411	720575940625925458	0.758763
720575941455562989	720575940616426869	0.733472
720575941587950903	720575940630428921	0.812201
720575941643336786	720575940622647501	0.763208
720575941481056963	720575940626081636	0.766083
720575941590714110	720575940619197899	0.73742
720575941494215367	720575940625484602	0.7468
720575941430361481	720575940632177453	0.763054
720575941573451407	720575940644541640	0.716941
720575941537896597	720575940627353031	0.75036
720575941400734243	720575940609347448	0.777437
720575941514056524	720575940644819223	0.773772
720575941434400142	720575940629261159	0.734144
720575941415487516	720575940622270391	0.684028
720575941553484442	720575940623004429	0.760257
720575941502552811	720575940617623632	0.763948
720575941560103795	720575940614183218	0.726725
720575941507303458	720575940637143262	0.746464
720575941630936812	720575940654675873	0.739954
720575941528949892	720575940628920987	0.73233
720575941579331409	720575940643623328	0.744017
720575941492240560	720575940624085739	0.735016
720575941553429761	720575940605180849	0.733811
720575941668872625	720575940613897890	0.706848
720575941588048196	720575940636539790	0.743227
720575941502546923	720575940617493222	0.774713
720575941532428419	720575940628217899	0.733606
720575941532735461	720575940633934772	0.756213
720575941438513887	720575940618353186	0.775031
720575941498066249	720575940643623328	0.733985
720575941611393126	720575940631106319	0.76534
720575941662807420	720575940630371641	0.765541
720575941669688999	720575940626287644	0.721969
720575941625895737	720575940613793602	0.729913
720575941567778350	720575940628843931	0.724791
720575941515220217	720575940612436264	0.700313
720575941438097452	720575940627235594	0.760233
720575941501743499	720575940638578510	0.787406
720575941481643706	720575940630793413	0.75693
720575941488394549	720575940628716588	0.810267
720575941511774284	720575940627941242	0.762506
720575941532146405	720575940620029575	0.771975
720575941472748586	720575940636539790	0.736081
720575941642374757	720575940630793413	0.74578
720575941415760156	720575940619465904	0.752202
720575941702296282	720575940632342497	0.809133
720575941573030301	720575940632177453	0.769207
720575941594559015	720575940630705745	0.770358
720575941414514065	720575940619684299	0.790379
720575941501548267	720575940627941242	0.759717
720575941653938905	720575940632745261	0.74725
720575941546122857	720575940619197899	0.740592
720575941567828782	720575940625309882	0.690652
720575941413228689	720575940619148117	0.705381
720575941574970216	720575940619465904	0.710527
720575941449743738	720575940628406828	0.75403
720575941547124360	720575940615959252	0.755539
720575941591350412	720575940618830459	0.746805
720575941611340134	720575940632114658	0.765287
720575941606620781	720575940612104627	0.687258
720575941574632591	720575940635286958	0.737498
720575941452284329	720575940613863330	0.752289
720575941552872766	720575940631763257	0.747584
720575941429438639	720575940631687844	0.724195
720575941567849262	720575940620623725	0.795705
720575941651576049	720575940634429039	0.766335
720575941574020873	720575940659323521	0.725841
720575941460859859	720575940619197899	0.733052
720575941644043681	720575940616438085	0.736839
720575941667942131	720575940619465904	0.697504
720575941589298999	720575940620746662	0.786959
720575941687756556	720575940625513616	0.761518
720575941593757654	720575940624144107	0.740793
720575941553201435	720575940612067034	0.754599
720575941462723853	720575940630668751	0.7439
720575941629962534	720575940614761026	0.758501
720575941594505686	720575940623171268	0.766645
720575941594502183	720575940651629046	0.753862
720575941466574102	720575940631687844	0.709703
720575941560241709	720575940619465904	0.731646
720575941574684937	720575940626143570	0.751498
720575941534876865	720575940649536121	0.737989
720575941413169297	720575940632195887	0.759913
720575941553361050	720575940624713660	0.701089
720575941489928393	720575940621612159	0.761985
720575941627345721	720575940610307374	0.731597
720575941544010245	720575940644644387	0.809023
720575941526028388	720575940618830459	0.757145
720575941613255577	720575940633155226	0.711822
720575941459116102	720575940629529088	0.726916
720575941611107686	720575940623004429	0.730614
720575941490059317	720575940632835298	0.766864
720575941517735852	720575940608452617	0.741538
720575941623540732	720575940632738093	0.708947
720575941515244890	720575940630519035	0.750456
720575941603821302	720575940619197899	0.733328
720575941611767526	720575940628843931	0.703602
720575941504311356	720575940630793413	0.748781
720575941530094776	720575940636291941	0.764261
720575941430706351	720575940647214724	0.745361
720575941483859898	720575940623111679	0.725197
720575941541496412	720575940625455134	0.769294
720575941651854321	720575940611873242	0.74264
720575941613051100	720575940630371641	0.75475
720575941610899174	720575940619793012	0.720196
720575941533890826	720575940631335417	0.772509
720575941402707312	720575940605551038	0.719652
720575941476110385	720575940651629046	0.695304
720575941600799785	720575940624147976	0.740424
720575941438993727	720575940627235594	0.731321
720575941535800090	720575940623643832	0.742885
720575941525754980	720575940629952374	0.732851
720575941565791591	720575940633021631	0.726206
720575941687574511	720575940626404776	0.735408
720575941613262233	720575940605449929	0.749287
720575941651586801	720575940622270391	0.700911
720575941490907111	720575940629059943	0.741628
720575941504199474	720575940604576689	0.73958
720575941408056367	720575940643623328	0.723384
720575941579318097	720575940627235594	0.747253
720575941413332628	720575940630461265	0.718909
720575941437397266	720575940608158300	0.762357
720575941400738339	720575940640158939	0.779032
720575941590252172	720575940635286958	0.718937
720575941560555309	720575940635286958	0.732271
720575941472762922	720575940616028390	0.804091
720575941492027623	720575940612429994	0.744549
720575941585258462	720575940623068308	0.714146
720575941451979847	720575940625572240	0.745244
720575941451975495	720575940623393002	0.750885
720575941602383350	720575940630288440	0.743544
720575941527008132	720575940608633045	0.776744
720575941588026692	720575940613897890	0.711091
720575941585867142	720575940643380759	0.700494
720575941458028959	720575940617366969	0.734891
720575941611105382	720575940604824236	0.769371
720575941486882512	720575940620305502	0.795201
720575941475915313	720575940606195657	0.752625
720575941514960121	720575940623643832	0.737323
720575941594787697	720575940639421555	0.755832
720575941670467495	720575940624229322	0.704776
720575941414121876	720575940631687844	0.715786
720575941551892798	720575940604824236	0.779366
720575941517093486	720575940636561641	0.784073
720575941551492863	720575940626734436	0.712878
720575941643337298	720575940629952374	0.752102
720575941669486513	720575940643544224	0.723752
720575941601718713	720575940623289831	0.740936
720575941478359146	720575940616798784	0.733034
720575941512892748	720575940624570957	0.723297
720575941642797925	720575940629952374	0.745704
720575941476741940	720575940631763257	0.731605
720575941440718287	720575940631057209	0.748734
720575941515963539	720575940644238496	0.708774
720575941502974295	720575940622998920	0.764407
720575941455902445	720575940659323521	0.713038
720575941549681012	720575940618714351	0.727285
720575941564309511	720575940619723979	0.777458
720575941547779208	720575940635389808	0.764228
720575941625156507	720575940633386603	0.758645
720575941604466366	720575940633386603	0.76815
720575941478178528	720575940632030412	0.777116
720575941478097258	720575940617540838	0.704379
720575941505972389	720575940659323521	0.741211
720575941630697157	720575940627546897	0.726566
720575941439628751	720575940627910160	0.732835
720575941528682884	720575940630906179	0.777878
720575941503429975	720575940626143570	0.735237
720575941507483777	720575940639096125	0.604245
720575941425445972	720575940632081479	0.769536
720575941604205758	720575940604182374	0.780869
720575941414549788	720575940628406828	0.742196
720575941507020055	720575940623004685	0.758198
720575941607355245	720575940638474112	0.762761
720575941548886845	720575940625404197	0.716547
720575941583668063	720575940636561641	0.780223
720575941412065391	720575940619825237	0.762509
720575941574353673	720575940610214769	0.773296
720575941634278843	720575940633021631	0.765975
720575941461443984	720575940626143570	0.733564
720575941568687986	720575940623004685	0.71295
720575941462152592	720575940639096125	0.69977
720575941670620327	720575940634004892	0.794512
720575941531394179	720575940603520172	0.792358
720575941525079833	720575940628829148	0.723945
720575941401704483	720575940619148117	0.771702
720575941526360486	720575940633021631	0.725431
720575941722410042	720575940630011708	0.701589
720575941511378130	720575940624713660	0.748447
720575941611485417	720575940624713660	0.745701
720575941651195409	720575940621853353	0.725459
720575941490633932	720575940625477150	0.768793
720575941501922699	720575940616654166	0.683836
720575941551411774	720575940659323521	0.73052
720575941690091160	720575940608997571	0.710602
720575941512822604	720575940604182374	0.79246
720575941473093472	720575940634209376	0.761816
720575941498084731	720575940623004685	0.755121
720575941585412574	720575940623004685	0.720157
720575941439238485	720575940623004685	0.745436
720575941449255773	720575940633021631	0.685748
720575941451667066	720575940625404197	0.729984
720575941567791092	720575940622353622	0.750568
720575941481051843	720575940626734436	0.721547
720575941547461921	720575940614984927	0.767386
720575941392174340	720575940632172770	0.776669
720575941352042288	720575940639096125	0.721086
720575941502162059	720575940630189624	0.791405
720575941475998826	720575940624570957	0.742863
720575941449558094	720575940628406828	0.759689
720575941589485111	720575940604824236	0.766521
720575941560030991	720575940624695335	0.773479
720575941516101369	720575940634209376	0.755322
720575941475532097	720575940611104229	0.753196
720575941506446405	720575940634209376	0.787516
720575941516458131	720575940623004685	0.737323
720575941578730833	720575940633021631	0.724465
720575941505236284	720575940604824236	0.748722
720575941480391247	720575940624695335	0.778285
720575941515261274	720575940614984927	0.740285
720575941644120993	720575940634209376	0.769247
720575941520394163	720575940644238496	0.758621
720575941595106417	720575940634209376	0.754266
720575941686893039	720575940619319512	0.761039
720575941550863871	720575940614386738	0.713381
720575941515653011	720575940631587129	0.749844
720575941625196955	720575940633021631	0.74901
720575941573206415	720575940623444203	0.72904
720575941658803480	720575940615839581	0.749046
720575941554095361	720575940632273378	0.752247
720575941460218579	720575940615839581	0.726629
720575941588918596	720575940633021631	0.73146
720575941602836470	720575940629342458	0.772493
720575941430244745	720575940659323521	0.71424
720575941450283079	720575940615839581	0.710605
720575941578748497	720575940628406828	0.727
720575941643979602	720575940610214769	0.749017
720575941644073633	720575940643544224	0.752344
720575941613376988	720575940659323521	0.728526
720575941544043452	720575940634004892	0.766303
720575941478426218	720575940629342458	0.738587
720575941639544095	720575940634209376	0.768568
720575941563704832	720575940608767957	0.741965
720575941518776430	720575940621784298	0.708014
720575941559246451	720575940614386738	0.707491
720575941514936579	720575940619319512	0.715123
720575941526036301	720575940619319512	0.76292
720575941577784153	720575940605491302	0.742105
720575941475636289	720575940621487088	0.742048
720575941407426607	720575940622722485	0.767723
720575941583997318	720575940622559669	0.755689
720575941507393570	720575940637509173	0.743048
720575941527165094	720575940624653299	0.736573
720575941545659068	720575940622722485	0.764549
720575941604015294	720575940626201512	0.732389
720575941492122800	720575940625455134	0.750326
720575941471089527	720575940626143570	0.734022
720575941432611543	720575940639212632	0.724808
720575941451227817	720575940627211307	0.76746
720575941610918377	720575940617540838	0.712766
720575941611041126	720575940611903601	0.718296
720575941568657396	720575940638474112	0.738203
720575941662304056	720575940625404197	0.733895
720575941642994849	720575940622857801	0.739775
720575941556321700	720575940638963363	0.751073
720575941452212649	720575940632946272	0.728053
720575941559340845	720575940621853353	0.720119
720575941575910760	720575940620311430	0.789011
720575941592495656	720575940608399115	0.753141
720575941702037466	720575940630497142	0.727095
720575941650340885	720575940629482362	0.805984
720575941428797944	720575940624570957	0.701963
720575941549045364	720575940623289831	0.71279
720575941489795785	720575940629952374	0.729384
720575941493609648	720575940610214769	0.748944
720575941453461043	720575940619197899	0.740351
720575941588980023	720575940627075407	0.73871
720575941472819296	720575940626102628	0.725637
720575941686952175	720575940638960547	0.734121
720575941656534808	720575940631335417	0.77007
720575941449793870	720575940609836898	0.749822
720575941471526667	720575940626083940	0.73163
720575941568732018	720575940630792399	0.741948
720575941439623259	720575940618722475	0.713807
720575941438653503	720575940620273344	0.744442
720575941654617049	720575940617825344	0.724116
720575941609054794	720575940630793413	0.758253
720575941514542179	720575940615895858	0.685143
720575941538119922	720575940621853353	0.725826
720575941653238545	720575940628843931	0.706897
720575941505235260	720575940644677411	0.728746
720575941430007689	720575940611810531	0.714518
720575941452100167	720575940619197899	0.754834
720575941543109917	720575940630189624	0.768532
720575941430694793	720575940617143966	0.748952
720575941534561880	720575940632635475	0.743833
720575941514862426	720575940606929419	0.762549
720575941571403080	720575940619197899	0.722179
720575941460897988	720575940621094093	0.732096
720575941688300662	720575940625572240	0.741269
720575941588895031	720575940639212632	0.735094
720575941680020669	720575940645450548	0.760689
720575941583320671	720575940643398180	0.74058
720575941639761695	720575940626497811	0.735035
720575941689895832	720575940616654166	0.639067
720575941653944537	720575940630793413	0.764409
720575941611556781	720575940613796527	0.720594
720575941447162132	720575940619155541	0.723454
720575941545415356	720575940630793413	0.744632
720575941534264242	720575940625461534	0.767967
720575941506082398	720575940630793413	0.772553
720575941507494178	720575940627910160	0.740662
720575941392621206	720575940630461265	0.713667
720575941434514062	720575940615839581	0.74569
720575941639594015	720575940627857384	0.725183
720575941601558262	720575940617266833	0.763254
720575941583546502	720575940626265084	0.751988
720575941581386873	720575940610214769	0.742158
720575941524774681	720575940622628104	0.732438
720575941565103970	720575940624290855	0.712314
720575941487252432	720575940626999882	0.773319
720575941514888282	720575940631108179	0.717969
720575941556420260	720575940659323521	0.748464
720575941504095909	720575940639309390	0.749538
720575941525697026	720575940612692672	0.75895
720575941575428712	720575940619148117	0.728464
720575941575721320	720575940631584057	0.684831
720575941671315879	720575940633021631	0.731594
720575941506545980	720575940659323521	0.737253
720575941588678654	720575940629899511	0.794903
720575941449568861	720575940624570957	0.739473
720575941610784685	720575940615914982	0.708334
720575941536781283	720575940625030233	0.763404
720575941575687862	720575940630011708	0.759085
720575941585628126	720575940624489620	0.776963
720575941468992989	720575940618731934	0.743918
720575941562393256	720575940624570957	0.721996
720575941538123925	720575940618731934	0.734265
720575941581382009	720575940617374262	0.734784
720575941645231736	720575940638474112	0.74535
720575941476307742	720575940625910354	0.736598
720575941630291426	720575940621853353	0.745391
720575941486260998	720575940624520254	0.764281
720575941625858186	720575940605705650	0.732914
720575941547786888	720575940626643944	0.743587
720575941670456999	720575940630011708	0.717761
720575941480875715	720575940614386738	0.757423
720575941484446786	720575940622920328	0.772234
720575941352043312	720575940606335106	0.749867
720575941458166943	720575940634209376	0.787031
720575941499157577	720575940614755478	0.734683
720575941572667976	720575940629952374	0.768821
720575941560319277	720575940629955446	0.728833
720575941462769165	720575940618529044	0.753161
720575941571502494	720575940621853353	0.750921
720575941437407788	720575940659323521	0.691601
720575941440936399	720575940626143570	0.736989
720575941449553486	720575940644238496	0.745579
720575941688490392	720575940619649109	0.7591
720575941496801609	720575940638208627	0.769639
720575941351883568	720575940619684299	0.790628
720575941452177018	720575940626371842	0.751049
720575941502485739	720575940619197899	0.723655
720575941505871895	720575940623453991	0.757657
720575941481503162	720575940619197899	0.720673
720575941610370793	720575940638960547	0.748364
720575941552881179	720575940629952374	0.744236
720575941441090255	720575940610833250	0.707265
720575941459385414	720575940625655088	0.735017
720575941549178228	720575940615839581	0.770094
720575941482969085	720575940638567758	0.742067
720575941458351942	720575940632745261	0.774111
720575941527087492	720575940626497811	0.765829
720575941626183050	720575940625910354	0.757437
720575941639768095	720575940616426869	0.774582
720575941524481794	720575940644238496	0.723952
720575941604121590	720575940630620812	0.714601
720575941625345388	720575940622272076	0.732633
720575941508222242	720575940632081479	0.754024
720575941474567466	720575940628084224	0.732821
720575941643032737	720575940618425246	0.746984
720575941532868586	720575940619668577	0.754116
720575941399576867	720575940626999882	0.749205
720575941476612404	720575940634004892	0.774648
720575941639595295	720575940643544224	0.745292
720575941402615408	720575940635719023	0.733187
720575941578848337	720575940629952374	0.72731
720575941564208274	720575940626999882	0.778735
720575941548851060	720575940622838797	0.748054
720575941632193733	720575940621966369	0.743635
720575941433907488	720575940630793413	0.791779
720575941656959312	720575940644490276	0.781807
720575941559631219	720575940631587129	0.773746
720575941450692174	720575940633058897	0.759651
720575941458182047	720575940621957267	0.740784
720575941499179170	720575940625455134	0.716841
720575941644520056	720575940621957267	0.746917
720575941544299964	720575940629342458	0.749758
720575941563591680	720575940621957267	0.750472
720575941542081565	720575940639267406	0.72002
720575941441718363	720575940620378246	0.732589
720575941515642115	720575940639267406	0.73937
720575941573823496	720575940648139129	0.724929
720575941551695751	720575940620612590	0.722625
720575941519704174	720575940623289831	0.733353
720575941489688117	720575940631687844	0.711013
720575941503839467	720575940604131296	0.731892
720575941514778179	720575940631687844	0.692319
720575941611192678	720575940614761026	0.751048
720575941530911435	720575940624771879	0.701213
720575941496893819	720575940614484626	0.760562
720575941668018163	720575940619153749	0.710195
720575941597468572	720575940632835298	0.743368
720575941570205172	720575940629734442	0.748677
720575941518257880	720575940626867742	0.744864
720575941513494604	720575940613897890	0.696612
720575941588208126	720575940639421555	0.732315
720575941688153051	720575940606851714	0.743268
720575941546531508	720575940628226604	0.719697
720575941640156447	720575940639421555	0.718519
720575941616467157	720575940616798784	0.753959
720575941625019756	720575940614761026	0.70417
720575941485798406	720575940631687844	0.715417
720575941491291367	720575940639421555	0.703369
720575941539443917	720575940613897890	0.682182
720575941687825164	720575940616560541	0.781391
720575941655148249	720575940614386738	0.753539
720575941573296891	720575940622272076	0.754996
720575941544778428	720575940625455134	0.730338
720575941543234845	720575940628406828	0.735611
720575941443805866	720575940628355843	0.74313
720575941520364467	720575940614386738	0.741012
720575941470541067	720575940631587129	0.712906
720575941502253362	720575940659323521	0.734492
720575941652872977	720575940617540838	0.740584
720575941652685841	720575940630972747	0.75696
720575941413773716	720575940629342458	0.733211
720575941588014404	720575940648139129	0.738019
720575941560506413	720575940621487088	0.716212
720575941592835179	720575940614484626	0.727805
720575941578939729	720575940626682654	0.731637
720575941497660283	720575940626999114	0.773383
720575941662770044	720575940616121501	0.744189
720575941643311698	720575940608413193	0.723885
720575941411501483	720575940614484626	0.775345
720575941541325085	720575940614484626	0.71472
720575941413485201	720575940629952374	0.753908
720575941632169632	720575940630427131	0.736455
720575941610685514	720575940614893930	0.713892
720575941625886858	720575940617713206	0.768493
720575941484300550	720575940633386603	0.763986
720575941426674260	720575940608564233	0.693874
720575941627646521	720575940626689176	0.754487
720575941498061385	720575940626201512	0.746863
720575941573299528	720575940614761026	0.748395
720575941499027618	720575940615957433	0.774314
720575941458475504	720575940616852763	0.758748
720575941586053598	720575940630726085	0.75871
720575941476427828	720575940604620512	0.73642
720575941555273444	720575940631687844	0.722708
720575941563407767	720575940616426869	0.741561
720575941505433916	720575940625529477	0.722893
720575941571498398	720575940629894391	0.746401
720575941434515854	720575940619197899	0.756587
720575941505242940	720575940639309390	0.739678
720575941403979120	720575940626999114	0.782382
720575941643679570	720575940619197899	0.75074
720575941486961360	720575940621966369	0.746
720575941558345587	720575940626216573	0.737695
720575941414172564	720575940619793012	0.750961
720575941471152651	720575940605431840	0.720754
720575941530135755	720575940616852763	0.74835
720575941564829591	720575940640451280	0.687092
720575941449565518	720575940612613551	0.73192
720575941543589381	720575940633155226	0.73198
720575941553247827	720575940627941242	0.748907
720575941536106522	720575940604131296	0.736644
720575941595021425	720575940619197899	0.723431
720575941413336980	720575940630696443	0.756805
720575941563073170	720575940628843931	0.715848
720575941521950967	720575940620623725	0.768086
720575941438958047	720575940629261159	0.732166
720575941415807260	720575940648139129	0.733399
720575941577395801	720575940611394019	0.768691
720575941610722122	720575940617411451	0.736853
720575941505893180	720575940605705650	0.751072
720575941403986032	720575940626999114	0.734914
720575941594356263	720575940604318129	0.745041
720575941573678493	720575940621853353	0.731161
720575941548010356	720575940619684299	0.784319
720575941514575619	720575940631043896	0.716144
720575941468999389	720575940617540838	0.713695
720575941594933799	720575940618529044	0.748686
720575941571499934	720575940631360429	0.763053
720575941615362773	720575940622857801	0.757138
720575941548831549	720575940625030233	0.774928
720575941452717895	720575940628582915	0.783386
720575941490203852	720575940625404197	0.69758
720575941624014491	720575940616187649	0.717613
720575941549185597	720575940617540838	0.688921
720575941600147753	720575940621557859	0.755271
720575941513107665	720575940629955446	0.717915
720575941403983472	720575940630620812	0.740892
720575941461713296	720575940617540838	0.754318
720575941523820619	720575940608997571	0.730584
720575941630178530	720575940622295832	0.735266
720575941438429247	720575940604182374	0.76621
720575941505382460	720575940622735615	0.766529
720575941449349213	720575940630620812	0.757721
720575941449394357	720575940608363844	0.781889
720575941687197423	720575940628238586	0.754988
720575941494549120	720575940625455134	0.741814
720575941625495451	720575940625455134	0.746405
720575941536844018	720575940612429994	0.764288
720575941610675433	720575940635719023	0.735612
720575941456337133	720575940608407049	0.712698
720575941447340564	720575940631360429	0.693516
720575941687825903	720575940608407049	0.748779
720575941495611520	720575940624882702	0.745398
720575941474646577	720575940634209376	0.784709
720575941503141867	720575940629342458	0.727752
720575941502338610	720575940627941242	0.728409
720575941609656749	720575940619319512	0.728856
720575941556611492	720575940623165636	0.750293
720575941594436133	720575940619148117	0.741147
720575941438423615	720575940630011708	0.745054
720575941490433228	720575940630461265	0.676238
720575941568934906	720575940632745261	0.765567
720575941524725069	720575940634004892	0.759704
720575941668712113	720575940613897890	0.755024
720575941568428282	720575940626689176	0.713687
720575941624149898	720575940616798784	0.768545
720575941559634035	720575940607685571	0.72357
720575941555750884	720575940617366969	0.757655
720575941573686685	720575940614893930	0.721435
720575941505249852	720575940630792399	0.711361
720575941430167032	720575940624934800	0.73349
720575941462414480	720575940615332418	0.772968
720575941481435389	720575940616798784	0.740938
720575941458942278	720575940620286558	0.719478
720575941585067142	720575940630391033	0.767327
720575941583497606	720575940619153749	0.734366
720575941507866753	720575940604620512	0.753489
720575941506316894	720575940614777247	0.746204
720575941534281906	720575940607154955	0.746618
720575941578751825	720575940610856874	0.737751
720575941485494338	720575940616589142	0.731138
720575941453578665	720575940643418391	0.707658
720575941400971555	720575940622771338	0.700046
720575941455187507	720575940621767977	0.706655
720575941489824743	720575940637509173	0.755028
720575941730636843	720575940628226604	0.690536
720575941632473275	720575940639421555	0.753162
720575941513735756	720575940610856874	0.729898
720575941456948127	720575940614777247	0.739731
720575941688843160	720575940632835298	0.714085
720575941476854593	720575940635361454	0.752709
720575941459596614	720575940632447827	0.706407
720575941449392718	720575940619153749	0.735331
720575941600707113	720575940623331210	0.772246
720575941643047112	720575940611615986	0.747156
720575941458276255	720575940623231428	0.76843
720575941560921901	720575940629746626	0.746277
720575941474871089	720575940629803264	0.784715
720575941450971305	720575940629803264	0.793908
720575941564496023	720575940621487088	0.764691
720575941476794689	720575940628716588	0.755507
720575941535139265	720575940607154955	0.750227
720575941534251034	720575940619825237	0.776801
720575941596256156	720575940623218666	0.717829
720575941438436671	720575940611454833	0.748359
720575941460384211	720575940634906286	0.742559
720575941450891086	720575940607154955	0.777832
720575941439458133	720575940619899527	0.75713
720575941626958137	720575940627353031	0.747019
720575941612225299	720575940616798784	0.684944
720575941476108849	720575940607154955	0.764479
720575941489409228	720575940619153749	0.768966
720575941565616487	720575940609347448	0.778004
720575941562562216	720575940628226604	0.714253
720575941352202800	720575940623067114	0.739565
720575941454204723	720575940640451280	0.793213
720575941468932061	720575940629803264	0.786098
720575941563278226	720575940610774451	0.772464
720575941606477165	720575940620746662	0.731028
720575941702037210	720575940650726390	0.737615
720575941568243706	720575940625484602	0.78465
720575941535818266	720575940633386603	0.749732
720575941392629142	720575940605431840	0.740778
720575941633193669	720575940643418391	0.718557
720575941487098320	720575940637509173	0.769244
720575941632646560	720575940624934800	0.719703
720575941546723208	720575940626081636	0.75464
720575941412183185	720575940611390742	0.759169
720575941538288533	720575940605431840	0.714631
720575941603333110	720575940609347448	0.769111
720575941440073813	720575940608496835	0.748948
720575941642751864	720575940629529088	0.733664
720575941352132912	720575940623116585	0.753231
720575941611119590	720575940630792399	0.755414
720575941497429833	720575940648139129	0.724355
720575941448776629	720575940629059943	0.737485
720575941481057731	720575940627235594	0.710228
720575941485503298	720575940630465420	0.747331
720575941532980312	720575940629803264	0.78301
720575941512851409	720575940622722485	0.790754
720575941580949625	720575940633386603	0.740994
720575941513720908	720575940638053693	0.726369
720575941535377384	720575940622559669	0.760058
720575941449571406	720575940627235594	0.740932
720575941465715798	720575940621280545	0.723135
720575941560650355	720575940626946033	0.772446
720575941392637334	720575940617010240	0.759835
720575941509095634	720575940623253994	0.763218
720575941434516110	720575940644677411	0.757753
720575941490894055	720575940626265084	0.732006
720575941402048803	720575940625309882	0.768938
720575941505254204	720575940631108179	0.69525
720575941574931869	720575940638936629	0.706138
720575941484815110	720575940612436264	0.738624
720575941506281125	720575940643623328	0.743584
720575941478322818	720575940644644387	0.786646
720575941549680244	720575940625529477	0.754046
720575941554807041	720575940638936629	0.688345
720575941477545578	720575940611615986	0.735805
720575941503697602	720575940612436264	0.694189
720575941564150279	720575940625605257	0.728667
720575941497658953	720575940633386603	0.779402
720575941403995760	720575940603984486	0.713899
720575941562925319	720575940627235594	0.764584
720575941469321437	720575940637435726	0.760932
720575941485514562	720575940616426869	0.771755
720575941538291861	720575940623068308	0.721989
720575941491352039	720575940617696769	0.745298
720575941554768211	720575940628561111	0.740446
720575941437591084	720575940622776013	0.75153
720575941428927992	720575940631492419	0.737491
720575941410191275	720575940623253994	0.754806
720575941551179519	720575940618830459	0.784794
720575941544116668	720575940603984486	0.698828
720575941534485002	720575940623935159	0.746653
720575941551157247	720575940635286958	0.705964
720575941573561501	720575940619197899	0.72744
720575941461460179	720575940626993001	0.784706
720575941523377227	720575940609347448	0.73797
720575941551694471	720575940619197899	0.728078
720575941611766374	720575940618659998	0.78679
